/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1478.wav	AB: on croit que tout va de travers et puis finalement,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1479.wav	AB: C'est pas. Si on prend déjà aussi dans la Bible. Eh ben les gens se,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1480.wav	AB: se chicanaient tout le temps, se euh. C'est un petit peu la, la loi de la jungle, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1481.wav	AB: Mais maintenant, bon, c'est un peu. Ça devient un petit peu quand même alarmant je trouve quand même.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1482.wav	E: Oui, je suis d'accord.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1483.wav	AB: Mais bon, on a finalement le, la vie qu'on, plus ou moins, qu'on souhaite se faire.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1484.wav	AB: Alors moi, les nouvelles, ça me rend malade alors je les regarde pas.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1485.wav	AB: Puis, puis je trouve qu'il y a assez d'autres belles choses à voir autour de nous
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1486.wav	AB: d'autres belles choses qu'on pourrait parler mais que personne ne parle.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1487.wav	AB: J'ai toujours côtoyé beaucoup de jeunes et je trouve qu'il y a une jeunesse magnifique.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1488.wav	AB: Mais de ce qui va bien on parle pas.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1489.wav	AB: On parle de ceux qui se droguent, de ceux qui volent, de ceux, alors.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1490.wav	AB: C'est une mentalité que je trouve un petit peu décevante.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1491.wav	AB: On entend toujours ah ces jeunes, ces jeunes, ces jeunes.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1492.wav	AB: Alors moi, je me, m'oppose toujours violemment en disant il y a une jeunesse magnifique.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1493.wav	AB: Je cô/ je côtoie des, des, des jeunes qui font de la musique. Je côtoie des jeunes qui font du sport, ben.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1494.wav	AB: Mais bon ça, ça va bien. C'est pas rigolo (bruit) d'en parler, euh, dans les journaux ou à la télé, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1495.wav	AB: Les médias, elles aiment mieux ce qui est à  sensation, désagréable ou triste plutôt que (pause) ce qui va bien
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1496.wav	E: Oui, c'est dommage <AB: Je trouve que c'est un peu dommage.>
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1497.wav	AB: à l'heure actuelle parce que, il y a beaucoup de bons gestes, il y a beaucoup de
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1498.wav	AB: de belles choses qui mériteraient d'être, euh, d'être signalées ou relevées mais,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1499.wav	AB: on le fait pas.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1500.wav	E: Oui. Euhm. Euhm. Alors, euhm
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1501.wav	E: Qu'est-ce que je voulais demander?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1502.wav	E: Oui, euh, Npers m'a dit que vous, vous êtes, euh, vous travaillez un peu pendant la journée comme, euh,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1503.wav	E: Enfin vous gardez des enfants, ou si j'ai
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1504.wav	AB: Non, je m'occupe d'une association de mamans de jour.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1505.wav	AB: C'est moi qui fais la, la comptabilité de cette association
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1506.wav	AB: qui groupe maintenant une vingtaine de mamans de jour
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1507.wav	AB: et qui garde euh, à peu près quarante huit enfants qui sont, qui sont placés.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1508.wav	AB: Mais moi je ne fais, je fais que la comptabilité, les factures. Nous avons une coordinatrice qui
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1509.wav	AB: qui coordine tout ce petit monde, qui,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1510.wav	AB: qui cherche les mamans, qui place les enfants et,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1511.wav	AB: Et, oui qui s'occupe disons de la relation parents enfant
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1512.wav	AB: parents qui reçoivent, mamans qui reçoivent ou parents qui désirent placer, leurs enfants.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1513.wav	AB: Alors voilà. Et puis moi, ben je fais les factures (rires).
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1514.wav	E: Oui, il faut le faire. <AB: Faut le faire, voilà.>
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1515.wav	AB: Je fais les factures et je paye les mamans de jour.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1516.wav	AB: C'est moi qui gère la (pause) la caisse.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1517.wav	E: Mais c'est bien. Euhm, comme moi je suis étrangère, euh,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1518.wav	E: pourriez-vous, euh, me raconter un peu euh ce qui est bien avec la Suisse?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1519.wav	E: Qu'est-ce qui est. Fin, oui, me raconter un peu, euh, fin du pays. Qu'est-ce qui
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1520.wav	AB: Mais, moi je suis de nature très positive et
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1521.wav	AB: et relativement toujours contente donc je me plais bien chez moi.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1522.wav	AB: Puis, ayant pas été ailleurs je peux pas faire la comparaison, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1523.wav	AB: Etant restée en Suisse toujours eh bien.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1524.wav	AB: Ça, c'est un peu difficile de, de, de dire là il y a ça,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1525.wav	AB: Là il y a autre chose ou chez nous, bon il y a partout
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1526.wav	AB: comme à la monnaie, la p/la p/la, comment est-ce qu'on dit? Le côté face et le côté pile, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1527.wav	AB: Alors, il y a des choses qui vont bien puis il y en a qui vont pas.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1528.wav	AB Puis d'autres euh, pour certains rien ne va jamais et puis
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1529.wav	AB: pour d'autres tout va toujours, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1530.wav	AB: Ça dépend aussi quand même un petit peu son, son état d'esprit.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1531.wav	AB: Comme Npers, ben moi j'ai toujours été mère au foyer
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1532.wav	AB: parce que j'estimais, bon à l'époque, c'est vrai qu'on avait pas le choix.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1533.wav	AB: Mais j'estimais que si on faisait des enfants, qu'on créait une famille
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1534.wav	AB: ben c'était pour s'en occuper et non pas pour les,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1535.wav	AB: les mettre ailleurs. Mais maintenant les mentalités changent, semble-t-il, et,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1536.wav	AB: Les femmes se trouvent euh,  dévalorisées si elles restent à la maison.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1537.wav	AB: Alors que si on veut tout faire à la maison, ben il y a de quoi faire, hein? (rires)
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1538.wav	E: (rires) Oui, il y a beaucoup à faire.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1539.wav	AB: Mais voilà, c'est, c'est les différences de, d'état d'esprit, de mentalité
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1540.wav	AB: et puis on peut pas. On est obligé d'a/d'accepter ce qui se passe, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1541.wav	E: Mais qu'est-ce qui vous plaît, euh, je dis, oui, euh, de votre, comment dire,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1542.wav	E: de votre communauté locale. Qu'est-ce qui est bien avec cet endroit?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1543.wav	AB: Ben, moi j'ai tou/ mon mari a toujours habité Nlieu. J'ai toujours habité Nlieu.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1544.wav	AB: Et puis ben, euh,  on aime vivre notre vie de, de famille.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1545.wav	AB: On est bien avec tout le monde mais sans être euh,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1546.wav	AB: spécialement à. Comment est-ce qu'il faut dire?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1547.wav	AB: Je sais pas. Qu'est-ce que vous aimeriez que je vous dise?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1548.wav	E: Non, j'ai. Euhm, Comme, euh, s'il y a des gens qui (X) qui, qui me de/ demandent de parler un peu de la Norvège, je, fin,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1549.wav	E: Je souligne, euh,  la nature, les montagnes, la, chaleur. <AB: Ah ben oui, nous, nous.>
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1550.wav	AB: On a la chance d'avoir des montagnes, d'avoir un lac.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1551.wav	AB: Et puis, et puis moi je me plais, je me plais chez moi et puis je crois où je serais, ben on s'adapte.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1552.wav	AB: Faut s'adapter. <E: Oui, c'est vrai.>
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1553.wav	AB: C'est vrai qu'il y a des structures qui peuvent être euh,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1554.wav	AB: mieux ailleurs et puis, puis finalement je crois quand même que.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1555.wav	AB: Même s'il y a des tas de choses à changer on est quand même pas si mal chez nous, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1556.wav	E: C'est vrai.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1557.wav	AB: Mais bon, vous avez des gens qui aura, qui aura toujours quelque chose qui va pas.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1558.wav	AB: C'est, c'est des fois. Je pense un peu plus dans le,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1559.wav	AB: dans l'état d'esprit, dans le, le caractère
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1560.wav	AB: de voir euh, on dit chez nous si on a un verre qui est rempli, à la moitié.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1561.wav	AB: Alors, les positifs diront mon verre est à moitié plein.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1562.wav	AB: Et puis les, les, les esprits chagrins ou les négatifs diront ah mon verre, il est à moitié vide. (rires). Ben, voilà
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1563.wav	AB: Ça dépend, tout de comment on prend les, comment on prend les choses, hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1564.wav	E: Euhm, est-ce que vous avez des, des, des bons souve/ souvenirs de, de l'école,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1565.wav	E: quand vous avez fait l'école. Est-ce qu'il y a des, des petites anecdotes
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1566.wav	AB: Alors quand j'ai fait l'école, non, je ga/. De l'école primaire oui je garde un bon souvenir.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1567.wav	AB: Mais alors de l'école secondaire pas du tout, parce que
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1568.wav	AB: Venant de la campagne, on était déjà,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1569.wav	AB: Euh, presque une génération en retard dans l'habillement, dans la, dans la façon d'être.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1570.wav	AB: Et j'ai vraiment, vraiment eu de la peine en étant, venant de la campagne, d'un petit village.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1571.wav	AB: d'arriver en ville, au collège secondaire.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1572.wav	AB: Alors je garde pas spécialement un, un bon souvenir de ce moment-là.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1573.wav	AB: Et je vois que les enfants étaient déjà, très critiques et moqueurs à l'ép/ à l'époque.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1574.wav	AB: Et puis, ils sont exactement la même chose à présent.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1575.wav	AB: Alors, au lieu d'accepter que chacun est un individu unique.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1576.wav	AB: Il faudrait tous se mettre dans le même moule, avoir les mêmes habits, avoir euh,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1577.wav	AB: Alors, ça c'est un peu, c'est un peu désagréable (pause) je trouve.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1578.wav	E: Oui, c'est comme ça partout.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1579.wav	AB: C'est comme ça partout <E: C'est vrai, c'est.> mais oui.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1580.wav	AB: Et il y a rien de nouveau sous le soleil, hein? (rires)
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1581.wav	E: Euhm, oui, euh, quelles étaient les, euh, vos matières préférées, à l'école?
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1582.wav	AB: Alors, à l'école j'aimais beaucoup mieux les, les chiffres que les lettres.
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1583.wav	AB: D'ailleurs, c'est pour ça que j'ai toujours euh, travaillé dans les chiffres et puis à,
/resources/speech/corpora/PFC_french/v1_single_utterances/svaab1/svaab1g_1584.wav	AB: à soixante cinq ans je continue encore un peu. (rires)
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3297.wav	JC: mais euh vu que j'ai perdu mon natel euh (rires),
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3298.wav	JC: puis qu'on est on est plus rien sans. <E2: Tu sais pas s'il va venir?> JC: Hein?
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3299.wav	E2: Tu sais pas s'il va venir ou bien?
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3300.wav	E2: Non mais t'as c/ <JC: Si je pense mais en fait hier il m'a il m'a répondu 'Ouais ok je viens je viens aussi pour souper,'>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3301.wav	JC: eum, 'tu sors ce soir' ou un truc comme ça <E2: Ah ouais.> JC: et puis depuis je lui ai plus répondu.
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3302.wav	JC: vu que j'ai perdu mon natel.
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3303.wav	JC: mais je pense mais c'est là qu'on se rend compte qu'on est hyper dépendant de euh, <E2: du natel ouais.> JC: c'est horrible.
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3304.wav	E2: moi je suis encore pas trop parce que j'ai quand même le fixe donc euh
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3305.wav	E2: je pense ça fait quand même un peu,
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3306.wav	JC: ouais ouais mais si on était pas arrivées tu aurais regardé ton natel en premier?
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3307.wav	E2: Ouais.
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3308.wav	JC: tu dis : 'Elles ont écrit un message' <E2: ouais forcément.> JC: et puis euh ou tu veux vite écrire un sms ou un,
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3309.wav	E2: C'est vrai.
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3310.wav	JC: Mais en plus je sais vraiment pas ce que j'en ai fait, <E2: en fait c'est,>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3311.wav	E2: ouais c'/ c'est même plus,
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3312.wav	E2: la peur de louper des choses que tu vas recevoir, <JC: Ouais.>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3313.wav	E2: que vraiment que tu en aies besoin puis que tu te dis : 'Je vais pas m'en sortir autrement.' <JC: Non ouais ouais bien sûr,> E2: parce que tu trouves toujours un téléphone. <JC: mais vu qu/ vu que maintenant c'est f/ tout est fait autour des enfin que tout le monde a un natel et puis que tout le monde l'utilise tout le temps,>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3314.wav	E2: Hum hum. <JC: Ben forcément que euh,> E2: tu te dis euh : 'Il y a plein de choses que je suis en train de louper.' ou euh <JC: Ouais.> E2: ou bien tu attendais des réponses et puis euh, <JC: Ouais ouais ouais.>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3315.wav	E2: c'est pas très très  XXXXX, <JC: Ouais ouais non je voulais juste dire que j'étais en (rires),>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3316.wav	JC: en retard pas possible te dire ah après elle va croire peut-être que je suis allée la chercher chez ses parents,
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3317.wav	JC: je me faisais tout un film dans la voiture je me suis dit (rires),
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3318.wav	JC: je me suis dit : 'Mais elle va penser ouais que je suis allée la chercher chez ses parents que je suis en train d'attendre devant ma porte puis je peux mê/
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3319.wav	JC: elle elle va essayer d'appeler je vais pas répondre <E2: Ouais.> JC: ou pire que ça elle va penser que je me suis crashée en voiture en rentrant de Zurich hier soir' (rires) <E2: (rires) L'horreur.>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3320.wav	E1: il manque juste encore une possibilité puis tu les as toutes faites (rires).
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3321.wav	JC: Ouh qu'est-ce qu'elle a pensé encore? <E2: qu'elle a fini chez quelqu'un. > <E1: Ah non (rires) j'y ai pas pensé (rires).>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3322.wav	JC: (rires) Je te rappelle qu'on est enregistrées (rires).
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3323.wav	E2: C'était une possibilité comme une autre j'ai pas dit que, <JC: (rires) Ouais.>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3324.wav	E2: c'était une possibilité, <JC: je je je l'ai déposé à côté de euh (rires) la montre (rires).>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3325.wav	E2: elle est peut-être allée rechercher sa montre (rires).
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3326.wav	JC: poss/ alors soit je suis allée chez te chercher che/ tes parents,
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3327.wav	JC: me suis endormie?
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3328.wav	JC: Ouais.
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3329.wav	E2: endormie à Zurich?
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3330.wav	JC: Non euh, <E2: Ah tu t'es pas réveillée ce matin?>
/resources/speech/corpora/PFC_french/v1_single_utterances/scajc1/scajc1l_3331.wav	JC: ouais ou euh que j'ai voulu faire la sieste et puis euh,
